,INALT-ML,INALT-ML-to-tip,INALT-tip-to-1500,ROMS-ML,ROMS-ML-to-tip,ROMS-tip-to-1500,ROMSchild-ML,ROMSchild-ML-to-tip,ROMSchild-tip-to-1500
0,0.9966386554621849,0.9998341212573608,0.9998417596328824,0.999338915821948,0.9998226583513138,0.9998560633321338,0.9992901088499764,0.9998412194347411,0.9997357593144842
1,0.8449579831932773,0.943891515302314,0.9992879183479706,0.8583076245041869,0.9080926905683799,0.8815401223461676,0.8064363464268812,0.9025520367216143,0.8881129440187233
2,0.5684873949579832,0.7907854358463963,0.9891209747606614,0.6668135742617893,0.6620902668991813,0.6899244332493703,0.6469474680548982,0.6701261583763966,0.7317579555320675
3,0.27058823529411763,0.6250863951784579,0.9561674183084105,0.45504627589246366,0.4635415127242633,0.490716084922634,0.4931377188831046,0.4936054735991224,0.5572081084141784
4,0.04495798319327731,0.47835282408559343,0.9163304058865417,0.29374173644777435,0.33035793456093165,0.3712846347607053,0.35636535731187885,0.37016080140881663,0.4367521044883168
5,0.0004201680672268908,0.3466174559730171,0.8758604319962022,0.1996474217717056,0.20941093015694737,0.31227060093558834,0.2863227638428774,0.28350991656803026,0.377411196255332
6,0.0,0.2586049597744049,0.8389904264577894,0.14521815777875716,0.10225223893831466,0.26959337891327817,0.22953147184098438,0.21764485117930657,0.3512891170586237
7,0.0,0.20821929169776893,0.803979745233009,0.09056853239312472,0.03867525788431413,0.23799928031666068,0.19876952200662565,0.15146222466006523,0.31486165112679776
8,0.0,0.17126980177490256,0.7677031410712872,0.05619215513442045,0.01853220228770727,0.21075926592299388,0.16303833412210128,0.10436213516556482,0.28420973160696084
9,0.0,0.14177103204224378,0.738072632328507,0.040546496253856326,0.014881920018916443,0.17934508816120906,0.13653573118788453,0.05801264470683334,0.23815635498848667
10,0.0,0.12027591164192308,0.7132684547828151,0.03283384750991626,0.013418851417255342,0.1544080604534005,0.11689540937056318,0.03817950864632351,0.20395606054886564
11,0.0,0.10426861297724696,0.6900862410000791,0.01895107977082415,0.01204445363993734,0.1373875494782296,0.10506389020350212,0.02885475908657871,0.19346193046695104
12,0.0,0.09117801553730889,0.6640952607010048,0.011018069634200088,0.009487778204711377,0.13206189276718244,0.07666824420255561,0.018837148878431825,0.18866784945830659
13,0.0,0.08052030632274473,0.6393702033388717,0.0028646981048920227,0.008335057488251117,0.13267362360561352,0.05371509701845717,0.014636681197494153,0.17137895889169907
14,0.0,0.07113433413508059,0.6201439987340771,0.00022036139268400177,0.007300564537581651,0.1359481827995682,0.029815428300993846,0.01024856375761425,0.15982786606772112
15,0.0,0.06373890685908601,0.6023419574333413,0.0,0.006635533355008424,0.12090680100755667,0.015380974917179366,0.006769825918762089,0.1463893397757729
16,0.0,0.057559923695778385,0.5863596803544584,0.0,0.006029616055330594,0.11176682259805686,0.005205868433506862,0.004705678570397529,0.13030840662866633
17,0.0,0.05395206104337729,0.5709708046522668,0.0,0.005423698755652765,0.09722921914357682,0.0040227165168007575,0.003911775744103467,0.11788909440942207
18,0.0,0.051201238561278374,0.554039085370678,0.0,0.003960630153991665,0.08661388988844908,0.001656412683388547,0.0037096913883195243,0.10984862783586878
19,0.0,0.048201597965220756,0.538610649576707,0.0,0.003000029556941448,0.07621446563512055,0.000709891150023663,0.0036230838072692628,0.1016949152542373
20,0.0,0.0464184014818501,0.5238151752512066,0.0,0.0025418969645021132,0.06099316300827636,0.005205868433506862,0.0032044804988596667,0.08436827601827035
21,0.0,0.045312543197589226,0.5097317825777355,0.0,0.0026453462595690596,0.05322058294350486,0.005442498816848084,0.002944657755708883,0.06964629496810237
22,0.0,0.04408227585634901,0.4968747527494264,0.0,0.0014630686016611002,0.04721122706009356,0.000946521533364884,0.0025837928346661276,0.05918991355554717
23,0.0,0.04271377622957618,0.4864308885196614,0.0,0.0010197144799456153,0.045879812882331776,0.000473260766682442,0.001977539767314299,0.05073421161904043
24,0.0,0.040626468718033784,0.4738112192420286,0.0,0.0009606005970502172,0.043396905361640876,0.0,0.0016166748462715435,0.04341096976331584
25,0.0,0.04084764037488596,0.45854102381517525,0.0,0.0007980374190878728,0.037891327815761065,0.0,0.0013424175062790495,0.03967385149673474
26,0.0,0.04163556440242183,0.4424005063691748,0.0,0.0003546832973723879,0.032637639438647,0.0,0.0011403331504951067,0.033558567060511114
27,0.0,0.04054352934671422,0.4262204288313949,0.0,0.00014778470723849496,0.030262684418855705,0.0,0.0009382487947111637,0.02838699935827262
28,0.0,0.0372259544939316,0.40984255083471793,0.0,0.00011822776579079597,0.029219143576826197,0.0,0.0007072952452438003,0.02400815371258163
29,0.0,0.03339692018467833,0.3916053485244086,0.0,4.433541217154849e-05,0.029794890248290753,0.0,0.0005052108894598574,0.018232607300592653
30,0.0,0.02951259296121202,0.375741751720864,0.0,0.0,0.029435048578625406,0.0,0.0003031265336759144,0.013514023630667019
31,0.0,0.02638854330817506,0.36130231822137826,0.0,0.0,0.025404821878373517,0.0,0.00017321516210052254,0.010531878751274018
32,0.0,0.023236847198031572,0.34713980536434846,0.0,0.0,0.02223821518531846,0.0,0.00015878056525881233,0.008455701936506738
33,0.0,0.01998838848801526,0.334164095260701,0.0,1.4778470723849497e-05,0.021518531845987766,0.0,0.0001443459684171021,0.007662979879959232
34,0.0,0.014624975809350032,0.32304770947068595,0.0,1.4778470723849497e-05,0.021590500179920834,0.0,0.00010104217789197147,0.00713449850892756
35,0.0,0.007616598932846756,0.31462140992167104,0.0,1.4778470723849497e-05,0.017920115149334292,0.0,0.00010104217789197147,0.005851043750707788
36,0.0,0.004644604793895662,0.30655115119867077,0.0,1.4778470723849497e-05,0.016264843468873694,0.0,8.660758105026127e-05,0.0049450756860820655
37,0.0,0.0035525697381880513,0.2993116544030382,0.0,1.4778470723849497e-05,0.01432169845268082,0.0,0.00010104217789197147,0.004039107621456344
38,0.0,0.0025158275966934837,0.29187435714850857,0.0,1.4778470723849497e-05,0.014573587621446563,0.0,0.00010104217789197147,0.003812615605299913
39,0.0,0.0011749744270271765,0.28340849750771424,0.0,0.0,0.014717524289312703,0.0,0.00010104217789197147,0.0031331395568306216
40,0.0,0.0004561665422576097,0.27759316401614054,0.0,0.0,0.014213745951781216,0.0,0.00010104217789197147,0.003246385564908837
41,0.0,0.00019352519974565258,0.269206424558905,0.0,0.0,0.013961856783015474,0.0,8.660758105026127e-05,0.002793401532595976
42,0.0,4.14696856597827e-05,0.2632328507002136,0.0,0.0,0.023029866858582222,0.0,7.217298420855106e-05,0.0022271714922048997
43,0.0,0.0,0.011630666983147402,0.0,0.0,0.000647715005397625,0.0,0.0,0.00011324600807821524
