,INALT-ML,INALT-ML-to-tip,INALT-tip-to-1500,ROMS-ML,ROMS-ML-to-tip,ROMS-tip-to-1500,ROMSchild-ML,ROMSchild-ML-to-tip,ROMSchild-tip-to-1500
0,0.9966682532127559,0.9997658466708906,1.0,1.0,0.9997415130105118,0.999713672154617,0.9995583038869258,0.9998186308020705,0.9997312653562653
1,0.9623988576868158,0.985771741825294,0.9999209392418074,0.7919768403639371,0.932520535355276,0.8656048675733715,0.7226148409893993,0.9296427026800786,0.8540770884520884
2,0.9133745835316516,0.9522189471364425,0.9992489227971696,0.652191894127378,0.7718421506117525,0.7159985683607731,0.5454946996466431,0.75113355748706,0.6964066339066339
3,0.794859590671109,0.9037767554612821,0.9977072380124126,0.5368072787427626,0.6004078350278591,0.6054402290622763,0.4302120141342756,0.605005789862857,0.5563574938574939
4,0.6178010471204188,0.8468774964877,0.9949796418547654,0.36600496277915634,0.42984950313056464,0.5325697924123121,0.3122791519434629,0.4614590454399598,0.4572711916461916
5,0.4959543074726321,0.7883116167598688,0.9904731786377832,0.24813895781637718,0.30866218622551556,0.4841445955619184,0.22393992932862192,0.3518143895531342,0.3774186117936118
6,0.43122322703474536,0.7294427150767196,0.9843064394987548,0.14764267990074442,0.20832615313918088,0.43174659985683606,0.15547703180212014,0.2809129846394241,0.3113098894348894
7,0.30414088529271777,0.6722542078730613,0.9769537889868364,0.10504549214226634,0.1214601642828422,0.3510737294201861,0.12411660777385158,0.2120345438564672,0.22723433660933662
8,0.16230366492146597,0.6170353433789703,0.9685733486184133,0.08395368072787428,0.07781894422425183,0.29448818897637796,0.09849823321554771,0.15530783933479358,0.19897880835380835
9,0.05663969538315088,0.5640202749235558,0.9602324386290865,0.05913978494623656,0.050448044115112875,0.24742304939155332,0.0812720848056537,0.10442680357715864,0.19821099508599507
10,0.013802950975725845,0.5144348640533318,0.951693876744278,0.052109181141439205,0.028577172726750533,0.21581961345740874,0.0706713780918728,0.07822593021471323,0.18377610565110566
11,0.0028557829604950024,0.46983554172061376,0.9417322212120014,0.05334987593052109,0.015738985582170142,0.19223335719398713,0.06316254416961131,0.05602913068348285,0.16546375921375922
12,0.0,0.42734359934988014,0.9324425821243626,0.04962779156327544,0.011201102877821816,0.17108088761632068,0.05742049469964664,0.04513302733094298,0.14910933660933662
13,0.0,0.3879645188837773,0.9249318100960588,0.043010752688172046,0.010037911425124935,0.15189692197566212,0.05035335689045936,0.046346805809394924,0.14369625307125308
14,0.0,0.35030715407289054,0.916472308969443,0.03722084367245657,0.007740249296340973,0.1329277022190408,0.036219081272084806,0.04241248936199897,0.14699785012285013
15,0.0,0.3149362276521308,0.9070640787445151,0.01033912324234905,0.004896892411970819,0.11553328561202576,0.01987632508833922,0.04040347670800954,0.1481879606879607
16,0.0,0.2840417619349329,0.897853500415069,0.0020678246484698098,0.0038485840657131367,0.09821045096635647,0.015459363957597174,0.03592505266682478,0.1495316339066339
17,0.0,0.25984132668521526,0.8871407676799621,0.0012406947890818859,0.0034464931931759437,0.08224767358625626,0.011042402826855124,0.03826890076314578,0.15306357493857495
18,0.0,0.2405305638963114,0.8790370399652133,0.0012406947890818859,0.003216726980297547,0.07523264137437366,0.007950530035335688,0.038464221437839195,0.16319871007371006
19,0.0,0.2255998457342773,0.8737794995454007,0.0016542597187758478,0.0030874834855534493,0.07040085898353615,0.003975265017667844,0.033539350140212344,0.1684198402948403
20,0.0,0.21313462439051264,0.8680871249555283,0.00041356492969396195,0.0029726003791142514,0.060773085182534,0.00530035335689046,0.029381810064595337,0.17037776412776412
21,0.0,0.20011845403707887,0.862513341502945,0.00041356492969396195,0.0029726003791142514,0.05343593414459556,0.00530035335689046,0.027261185596495388,0.1609720515970516
22,0.0,0.18747417426517177,0.855793177056568,0.0,0.0022833017404790623,0.045311381531853975,0.00530035335689046,0.025433542140435566,0.15241093366093367
23,0.0,0.17564254428252665,0.8507728189113334,0.0,0.0017376069848928715,0.04058697208303508,0.0035335689045936395,0.02511265817486781,0.14553900491400493
24,0.0,0.16510564447260406,0.8468197810016999,0.0,0.0014360388304899764,0.03536148890479599,0.0030918727915194345,0.02360589868437574,0.1300291769041769
25,0.0,0.1560563069887882,0.8427876823338736,0.0,0.001335516112355678,0.02458840372226199,0.0017667844522968198,0.022489780543270506,0.10964373464373464
26,0.0,0.1476130134156084,0.8389137051824327,0.0,0.0011057498994772818,0.0180386542591267,0.0017667844522968198,0.022210751007994196,0.09551597051597052
27,0.0,0.13978953747830639,0.8345258331027394,0.0,0.0011488310643919812,0.01403006442376521,0.001325088339222615,0.021541080123331054,0.08392199017199017
28,0.0,0.13191096664003746,0.8307704470885876,0.0,0.0009908667930380837,0.010880458124552612,0.0,0.01717426789625682,0.07543765356265356
29,0.0,0.12423900168039448,0.8271731825908211,0.0,0.000674938250330289,0.009484609878310665,0.0,0.015541945114890411,0.06883445945945946
30,0.0,0.11820611002451722,0.8243269952958849,0.0,0.0005744155321959906,0.008339298496778811,0.0,0.013686398705302956,0.0625
31,0.0,0.11236605052202418,0.8221923548246828,0.0,0.00030156815440289503,0.008554044380816035,0.0,0.011370453562509592,0.05409244471744472
32,0.0,0.10594749455937853,0.81974147132071,0.0,0.00021540582457349648,0.008876163206871868,0.0,0.008873139221786626,0.04833384520884521
33,0.0,0.09852345665408667,0.8183579080523382,0.0,7.180194152449883e-05,0.011632068718682892,0.0,0.00809185652301296,0.04771959459459459
34,0.0,0.09105809757306961,0.8157093726528838,0.0,8.616232982939858e-05,0.013707945597709378,0.0,0.007366379731294557,0.044763513513513514
35,0.0,0.08355141731632737,0.8118353955014429,0.0,0.00012924349474409787,0.014209019327129563,0.0,0.00604098943873209,0.036855036855036855
36,0.0,0.07534227707225696,0.8070917500098826,0.0,0.00012924349474409787,0.009699355762347888,0.0,0.004436569610893313,0.028063574938574937
37,0.0,0.06841409327566733,0.7980392931968218,0.0,0.00012924349474409787,0.0066929133858267716,0.0,0.002288042189265734,0.01957923832923833
38,0.0,0.06341423101291975,0.7888682452464719,0.0,8.616232982939858e-05,0.005332856120257695,0.0,0.0019950611772256094,0.015932125307125306
39,0.0,0.05921324481419245,0.7788275289560027,0.0,8.616232982939858e-05,0.0042233357193987115,0.0,0.001953206746934163,0.015317874692874692
40,0.0,0.05539792292223355,0.7698541329011345,0.0,8.616232982939858e-05,0.0039012168933428774,0.0,0.0016183713046025922,0.014550061425061425
41,0.0,0.05250544062147048,0.7623433608728307,0.0,0.00010052271813429835,0.003364352183249821,0.0,0.0010184578037585278,0.013667076167076167
42,0.0,0.05048070301093634,0.7569672293157291,0.0,0.00022976621287839623,0.005583392984967788,0.0,0.0007812826987736652,0.013743857493857493
43,0.0,0.0018594529076333985,0.03284974502905483,0.0,1.4360388304899765e-05,0.00025053686471009307,0.0,0.0,0.0006142506142506142
