,INALT-ML,INALT-ML-to-tip,INALT-tip-to-1500,ROMS-ML,ROMS-ML-to-tip,ROMS-tip-to-1500,ROMSchild-ML,ROMSchild-ML-to-tip,ROMSchild-tip-to-1500
0,0.9971929824561403,0.9997912724034287,0.9999209048485328,0.9992967651195499,0.9997678063504963,0.9998229900520409,0.9993988578298768,0.999786206011887,0.9997736873868437
1,0.9326315789473684,0.9524935990203718,0.99375148303409,0.8213783403656821,0.9806118302664422,0.8869260452437427,0.7147580402765255,0.9507418651387523,0.8239287869643935
2,0.8856140350877193,0.8437743515529333,0.9715652930475361,0.6656118143459916,0.8949178614964881,0.7709491273409566,0.41238352870453865,0.8061601174441642,0.5931276403138201
3,0.7873684210526316,0.7293081375932317,0.9504864351815234,0.4539381153305204,0.7898502350960701,0.6680001416079584,0.2377517282837391,0.647182907883297,0.43138955944477975
4,0.6087719298245614,0.6203801625292219,0.9252550818634818,0.29324894514767935,0.7123556045742149,0.5846638581088257,0.14217012323414488,0.5277718390558858,0.34101538925769465
5,0.3698245614035088,0.5184932650562173,0.8992723246065016,0.18635724331926865,0.650896847971208,0.503451693985202,0.0913736098587316,0.4506207152121549,0.29428183464091734
6,0.17192982456140352,0.43187131247912725,0.8752669461362018,0.10091420534458509,0.6025134962558774,0.44231245796013735,0.08355876164712954,0.3934379498581833,0.2647857573928787
7,0.059298245614035086,0.35227652231993767,0.8485723325160167,0.04746835443037975,0.5583967028501771,0.3991574326477148,0.07424105801021942,0.3423269337666225,0.2526403138201569
8,0.004912280701754386,0.2851079817432929,0.82306414616784,0.023206751054852322,0.5157020955476868,0.37097744893263,0.0634204989480012,0.2957055914254358,0.23393180446590223
9,0.0,0.23472113993098073,0.7979514355769991,0.010548523206751054,0.48464619492656874,0.34608985024958405,0.053802224226029455,0.25431507532674846,0.20647254073627036
10,0.0,0.19080485361237895,0.7702681325634738,0.009142053445850914,0.4504992163464329,0.32031720182674267,0.040276525398256685,0.2204358546770998,0.17837205793602898
11,0.0,0.1567544250250473,0.7463418492446413,0.005977496483825597,0.41649735879723687,0.295358799164513,0.03456567478208596,0.19309873006371062,0.1690932407966204
12,0.0,0.1275047311588556,0.7244720398639564,0.004922644163150493,0.39081093632089164,0.276985166566361,0.030357679591223326,0.1688402388791494,0.15706095353047678
13,0.0,0.10393242791940331,0.7026022304832714,0.003867791842475387,0.36904278167992105,0.2679576592204482,0.024045686804929366,0.13808241045595132,0.14623566686783343
14,0.0,0.08805521540687966,0.682591157162066,0.0024613220815752463,0.35348580716317407,0.25053988034127517,0.010519987977156597,0.11184276164820912,0.13722088111044056
15,0.0,0.07878771011911388,0.6635687732342007,0.0017580872011251757,0.33125326522319615,0.22568768364782102,0.004508566275924256,0.08367896694744943,0.1274140012070006
16,0.0,0.07290159189580318,0.6459305544570118,0.002109704641350211,0.3045800197364602,0.19853435763089886,0.0015028554253080854,0.06560624848562592,0.12730084490042246
17,0.0,0.06840699098296783,0.6302301668907696,0.003867791842475387,0.2709264526615197,0.1706375898325486,0.0,0.05283562092900614,0.12020971635485818
18,0.0,0.06473338528331292,0.6179308708376177,0.0035161744022503515,0.24255529111278806,0.14723687471235883,0.00030057108506161706,0.04971422870255555,0.1063292094146047
19,0.0,0.06072581542914394,0.6048010756940599,0.005274261603375527,0.21371974226504906,0.13343009877155096,0.00030057108506161706,0.04475420817833269,0.09637145443572721
20,0.0,0.05797061115440276,0.5923435893379736,0.004922644163150493,0.18427468508736286,0.12804899635359507,0.00030057108506161706,0.042958338678183036,0.09750301750150875
21,0.0,0.05577201380385172,0.5808747923752274,0.005625879043600563,0.15797875428107042,0.1260310829468616,0.00030057108506161706,0.037998318153960174,0.09806879903439952
22,0.0,0.052738506067015474,0.570038756624219,0.004571026722925457,0.1324664770418529,0.12419017948808724,0.0006011421701232341,0.03695785407847665,0.0906004828002414
23,0.0,0.048675275520427476,0.5597959345092146,0.0031645569620253164,0.11817205549428224,0.12164123623747655,0.0015028554253080854,0.03494819059021394,0.08648913699456849
24,0.0,0.04522431259044862,0.5500672308787471,0.0031645569620253164,0.10467579961688048,0.11169327716217652,0.004207995190862639,0.032867262439246876,0.0857347616173808
25,0.0,0.04156462206389847,0.5409712884600174,0.0035161744022503515,0.08665176757415685,0.09862994300279676,0.00510970844604749,0.02873391200239449,0.08558388654194327
