,INALT-ML,INALT-ML-to-tip,INALT-tip-to-1500,ROMS-ML,ROMS-ML-to-tip,ROMS-tip-to-1500,ROMSchild-ML,ROMSchild-ML-to-tip,ROMSchild-tip-to-1500
0,0.8843873517786561,0.9605920359253998,0.9986896293523025,0.8977061376317421,0.9410009234442217,0.9984954864593781,0.9121699196326062,0.8993415286423804,0.9942834352565807
1,0.6472332015810277,0.8739517939788297,0.9457132160239611,0.546187228766274,0.7822135633685443,0.5230692076228686,0.5924225028702641,0.7035305750949502,0.5769742089869716
2,0.54100790513834,0.7794414150208495,0.9006926244852115,0.33168009919404834,0.6695308452893083,0.2755767301905717,0.39265212399540755,0.5558352248466188,0.41225737835681997
3,0.5143280632411067,0.6794093387710214,0.8538000748783228,0.20892746435213888,0.5919502691502061,0.18279839518555668,0.20034443168771526,0.4413443602939524,0.2829034831161925
4,0.3893280632411067,0.5786440910965495,0.8127105952826656,0.14321140731556106,0.5361945088853353,0.1328986960882648,0.09672789896670493,0.3359439962244646,0.20925285828237172
5,0.25395256916996045,0.4844888420473812,0.7749906402096594,0.07532548047117173,0.49409896619293225,0.09290371113340021,0.04764638346727899,0.27664786390093715,0.1587343791544802
6,0.16946640316205533,0.40004811437474225,0.7412953949831523,0.039367637941723495,0.4483884772179554,0.0734704112337011,0.03501722158438576,0.24766838213812167,0.11619250199415049
7,0.1309288537549407,0.3254364661137332,0.7067577686259828,0.034097954122752634,0.4005045158674745,0.04287863590772317,0.025545350172215844,0.21918331572915029,0.09133209252858282
8,0.0958498023715415,0.26183384502589013,0.662392362411082,0.013019218846869188,0.3539494132750738,0.04563691073219659,0.01894374282433984,0.1884846169404679,0.07365062483382079
9,0.030138339920948616,0.211027356458782,0.6270123549232497,0.0018598884066955983,0.3255253496700376,0.022943831494483452,0.008610792192881744,0.1596849225790503,0.06580696623238501
10,0.001976284584980237,0.1733263071071805,0.5966866342193935,0.0012399256044637321,0.30411720984706864,0.018430290872617855,0.011194029850746268,0.12116547182956154,0.049056102100505185
11,0.0,0.14539705814965861,0.5726319730438039,0.0009299442033477991,0.30160589202459515,0.014042126379137413,0.017795637198622274,0.08843292806256602,0.04174421696357352
12,0.0004940711462450593,0.1288777894881547,0.5505428678397604,0.00030998140111593303,0.2977206693844456,0.01053159478435306,0.010332950631458095,0.06356608310672629,0.03044403084286094
13,0.0009881422924901185,0.11820098061678046,0.5304193186072632,0.0,0.28761909052005674,0.008901705115346038,0.004592422502870264,0.05511607524102748,0.019276788088274394
14,0.003952569169960474,0.11061723869312194,0.5093597903406963,0.0,0.27542286988445686,0.006895687061183551,0.0031572904707233064,0.05204845270467672,0.01701675086413188
15,0.015316205533596838,0.10403015167483848,0.48820666417072256,0.0,0.2588346584382531,0.011033099297893681,0.0025832376578645237,0.05389127356900465,0.014756713639989365
16,0.060770750988142296,0.09721394858635385,0.46621115687008613,0.0,0.25402599157638683,0.01216148445336008,0.000574052812858783,0.04801447288581253,0.011699016219090667
17,0.19021739130434784,0.09201301379278742,0.4461812055409959,0.0,0.25568143426653756,0.01354062186559679,0.000574052812858783,0.04237364316695508,0.00810954533368785
18,0.283596837944664,0.0878545571186363,0.42568326469487083,0.0,0.25608684880290095,0.013164493480441323,0.000574052812858783,0.04287929523338652,0.00837543206593991
19,0.29792490118577075,0.08520826650781285,0.4055597154623736,0.0,0.2537782382486092,0.012036108324974924,0.000574052812858783,0.04430635773198193,0.006647168306301516
20,0.2791501976284585,0.08308894285845209,0.3900224634968177,0.0,0.24755062050947094,0.008525576730190571,0.0002870264064293915,0.04128368204598063,0.006780111672427546
21,0.23468379446640317,0.08121019108280254,0.37177087233245976,0.0,0.2419986936642717,0.004388164493480441,0.0,0.042250039328494055,0.0061153948417973945
22,0.15612648221343872,0.07977821564404527,0.35810557843504304,0.0,0.23627784409558775,0.003259779338014042,0.0,0.04489066678652493,0.007045998404679606
23,0.08695652173913043,0.07895339779132109,0.3469674279296144,0.0,0.23293317417058942,0.004262788365095286,0.0,0.0436995752522642,0.0050518479127891515
24,0.054841897233201584,0.07791091967190579,0.3378884312991389,0.0,0.22393522376630104,0.0050150451354062184,0.0,0.04001393352360833,0.0053177346450412125
25,0.026185770750988144,0.07629565137698759,0.3286222388618495,0.0,0.21430662852766955,0.0038866599799398196,0.0,0.039890329685147316,0.003988300983780909
26,0.005434782608695652,0.07469183888557944,0.317016098839386,0.0,0.2010743485213631,0.003009027081243731,0.0,0.036777760298447086,0.003323584153150758
27,0.0009881422924901185,0.07398157906795583,0.31102583302134035,0.0,0.18229014166985744,0.0027582748244734203,0.0,0.031518978807560064,0.003722414251528849
28,0.0,0.07337442148192275,0.3038187944590041,0.0,0.15700804072163788,0.002632898696088265,0.0,0.029091848888689126,0.003722414251528849
29,0.0,0.07257251523621867,0.2995132909022838,0.0,0.12897813013806617,0.003009027081243731,0.0,0.027541182551632695,0.0023929805902685457
30,0.0,0.0716331393483939,0.29576937476600523,0.0,0.10923669452014685,0.004012036108324975,0.0002870264064293915,0.02617030361597411,0.0013294336612603031
31,0.0,0.07139256747468267,0.29249344814676154,0.00030998140111593303,0.09263722155904412,0.004513540621865597,0.0002870264064293915,0.026709665820167653,0.0007976601967561818
32,0.0,0.07095724694130047,0.28725196555597154,0.00030998140111593303,0.08205139755399897,0.003510531594784353,0.0002870264064293915,0.025732071825066857,0.0006647168306301516
33,0.0,0.07007515007102598,0.28472482216398354,0.00030998140111593303,0.07487781256334602,0.003009027081243731,0.0,0.026035463064925726,0.00026588673225206064
34,0.0,0.06922742061128168,0.28219767877199553,0.0,0.0681209036239555,0.0033851554663991974,0.0,0.026990583634851788,0.0
35,0.0,0.06779544517252441,0.28060651441407714,0.0,0.06577850852496678,0.0022567703109327986,0.0,0.027833337078904195,0.0006647168306301516
36,0.0,0.06597397241442515,0.27667540247098465,0.0,0.06178067073582738,0.0011283851554663993,0.0,0.024945501943951277,0.00026588673225206064
37,0.0,0.06551574027402282,0.2739610632721827,0.0,0.05459582423027546,0.0011283851554663993,0.0,0.02348472930759377,0.0005317734645041213
38,0.0,0.06479402465288915,0.27049794084612505,0.0,0.048165499222955474,0.0008776328986960883,0.0,0.02276557970200238,0.0006647168306301516
39,0.0,0.06411813224579573,0.268064395357544,0.0,0.04033874636816145,0.0008776328986960883,0.0002870264064293915,0.02245095174955615,0.0005317734645041213
40,0.0,0.06301837510883013,0.2646948708348933,0.0,0.033784544696952634,0.0006268806419257773,0.0002870264064293915,0.0207766815740387,0.0003988300983780909
41,0.0,0.06298400769829995,0.25861100711344065,0.0,0.030023198720691906,0.0006268806419257773,0.0002870264064293915,0.021900352832775243,0.0003988300983780909
42,0.0,0.06282362644915915,0.2580494196929989,0.0,0.02641951395301696,0.0006268806419257773,0.0,0.018810256871249747,0.0003988300983780909
43,0.0,0.002566099986253036,0.010108573567952079,0.0,0.0010811054303024844,0.00012537612838515547,0.0,0.0007528597433534845,0.00013294336612603032
