,INALT,ROMS,ROMSchild
2009-01-31,25.79779,22.991547,21.448767
2009-02-28,33.9299,29.769184,30.191677
2009-03-31,42.75592,36.27181,33.515217
2009-04-30,52.740723,44.0884,47.398
2009-05-31,52.330093,63.353584,64.70007
2009-06-30,65.71178,64.98049,65.75707
2009-07-31,80.20026,63.353584,80.7308
2009-08-31,93.594124,68.51072,89.2476
2009-09-30,107.92264,83.14062,91.35314
2009-10-31,83.884605,79.27389,80.95366
2009-11-30,48.455395,39.836433,38.276546
2009-12-31,22.964268,33.754665,33.515217
