,INALT-ML,INALT-ML-to-tip,INALT-tip-to-1500,ROMS-ML,ROMS-ML-to-tip,ROMS-tip-to-1500,ROMSchild-ML,ROMSchild-ML-to-tip,ROMSchild-tip-to-1500
0,0.9754004576659039,0.9772709111042616,0.9982167996245894,0.917860887801468,0.9589128750884047,0.9941687344913152,0.8601371951219512,0.8933527230745321,0.9961612284069098
1,0.9010297482837528,0.926161854858043,0.9413420929141249,0.48549458231387627,0.8054872641138765,0.4446650124069479,0.3326981707317073,0.6485757421016407,0.45311214697011243
2,0.8180778032036613,0.8678379396554676,0.8932895354293758,0.22859140160782943,0.640734628812627,0.19702233250620346,0.13719512195121952,0.44348482493727936,0.2529476281875514
3,0.6647597254004577,0.808452344258365,0.8539652745190052,0.11499475707794478,0.49772673694136665,0.07692307692307693,0.0819359756097561,0.2978508470060611,0.15423635865094598
4,0.425629290617849,0.7486900236309463,0.8243078366963866,0.06675987416987067,0.37470110800525375,0.043548387096774194,0.042682926829268296,0.21473768344397326,0.11447765286536879
5,0.12643020594965676,0.6935054853476718,0.792491787893008,0.045438657811953866,0.26772864535973684,0.024193548387096774,0.01524390243902439,0.16887946537599077,0.10556621880998081
6,0.010297482837528604,0.6404557233695218,0.7626466447677147,0.009437259699405802,0.19820608673200193,0.016253101736972704,0.005716463414634146,0.12720632312781688,0.08212229229503702
7,0.0,0.5971551537153099,0.7311121539183482,0.003495281370150297,0.15105692699738435,0.003970223325062035,0.003048780487804878,0.09309295974778535,0.06827529476281875
8,0.0,0.5547678573467127,0.7030502111684656,0.0003495281370150297,0.1177157354707619,0.0017369727047146402,0.00038109756097560977,0.08390133433982372,0.05525089114340554
9,0.0,0.5146523282760825,0.6792116377287658,0.0006990562740300594,0.09780082847809247,0.0009925558312655087,0.00038109756097560977,0.08051553029462045,0.04483136824787497
10,0.0,0.4755642316517689,0.6577193805725011,0.0,0.08508178134015873,0.0017369727047146402,0.0,0.0733109833263027,0.033040855497669316
11,0.0,0.4348779067776294,0.6412013139371188,0.0006990562740300594,0.07599995509603835,0.0022332506203473945,0.0,0.0604338269576608,0.026871401151631478
12,0.0,0.39649759694966724,0.6272172688878461,0.0020971688220901784,0.06563836594483548,0.0012406947890818859,0.0,0.060666947891920696,0.0200164518782561
13,0.0,0.3611653367124445,0.6123885499765368,0.0027962250961202375,0.05542271466900167,0.00024813895781637717,0.0,0.05654847805332919,0.018234165067178502
14,0.0,0.32912086030343507,0.5999061473486627,0.0010485844110450892,0.051998787593035396,0.004466501240694789,0.0,0.04998778890344353,0.014532492459555799
15,0.0,0.29765859561400504,0.5877991553261379,0.0010485844110450892,0.05187530169849235,0.010297766749379652,0.0,0.037676783375147085,0.009871126953660542
16,0.0,0.266070755847803,0.5739089629282027,0.0010485844110450892,0.052851962864423715,0.004094292803970223,0.0,0.030871872294132012,0.010693720866465589
17,0.0,0.23682317887598892,0.5656499296105115,0.0010485844110450892,0.05061799077223588,0.0011166253101736973,0.0,0.028562864945272087,0.007951741157115437
18,0.0,0.21137710195554643,0.5566400750821211,0.0006990562740300594,0.04967500757754353,0.0007444168734491315,0.0,0.027275149308407895,0.0064436523169728544
19,0.0,0.19060013470780962,0.54584702017832,0.0010485844110450892,0.0444998259971486,0.0028535980148883377,0.0,0.02623165560267312,0.005758157389635317
20,0.0,0.17250590773656632,0.5377756921633036,0.0010485844110450892,0.038572503059082386,0.005086848635235732,0.0,0.025310272862503053,0.005072662462297779
