,INALT,ROMS,ROMSchild
2009-01-31,9.454049,12.50123,12.411719
2009-02-28,9.454049,12.50123,12.411719
2009-03-31,9.454049,12.50123,12.411719
2009-04-30,9.454049,12.50123,12.411719
2009-05-31,9.454049,12.50123,12.411719
2009-06-30,9.454049,12.50123,12.411719
2009-07-31,9.454049,12.50123,12.411719
2009-08-31,9.454049,12.50123,12.411719
2009-09-30,9.454049,12.50123,12.411719
2009-10-31,9.454049,12.50123,12.411719
2009-11-30,9.454049,12.50123,12.411719
2009-12-31,9.454049,12.50123,12.411719
