,INALT,ROMS,ROMSchild
2009-01-31,14.828891,23.26656,23.10112
2009-02-28,18.827435,23.958542,24.945902
2009-03-31,24.747679,27.042276,25.600504
2009-04-30,33.35498,32.370235,38.258263
2009-05-31,42.851963,49.874817,47.629097
2009-06-30,53.769753,49.29946,51.12081
2009-07-31,60.87393,50.379112,69.333916
2009-08-31,76.51099,51.69548,72.43686
2009-09-30,62.84478,68.71635,70.08479
2009-10-31,28.116243,52.874115,48.928055
2009-11-30,18.235477,23.26656,23.10112
2009-12-31,13.86683,22.633003,23.10112
