,INALT-ML,INALT-ML-to-tip,INALT-tip-to-1500,ROMS-ML,ROMS-ML-to-tip,ROMS-tip-to-1500,ROMSchild-ML,ROMSchild-ML-to-tip,ROMSchild-tip-to-1500
0,0.7526006331976481,0.9225881192434305,0.9987742787101641,0.7887776983559686,0.8682653379009654,0.9965725253633123,0.8116203536629376,0.8400431504259437,0.9976747366981261
1,0.2672998643147897,0.7632565981900141,0.9119366396379408,0.16154395997140814,0.49577345731191885,0.3570057581573896,0.27823890292313247,0.5215307279966191,0.5241417042812201
2,0.051560379918588875,0.610004243946641,0.8442391099377711,0.001072194424588992,0.2689527072118165,0.16876885111050177,0.06171057380007217,0.3275873573700483,0.3668444809191629
3,0.004070556309362279,0.4763084546299164,0.7872902130869319,0.0,0.1274969969301953,0.027419797093501508,0.0021652832912306026,0.2194999888787562,0.2531801395157981
4,0.0,0.3740866912127364,0.733829907599472,0.0,0.06996040396850113,0.01562928434329586,0.0,0.14880224204275005,0.18848310764601287
5,0.0,0.3092575387403508,0.6915896662266642,0.0,0.04114205632424256,0.009596928982725527,0.0,0.11998709935719211,0.13295034878949527
6,0.0,0.2651778443045089,0.6615123514991514,0.0,0.02793967166436802,0.0061694543460378394,0.0,0.10046931648835605,0.09232663110381617
7,0.0,0.23341706525354713,0.6374693569677541,0.0,0.018607910308315167,0.0042500685494927335,0.0,0.08269756889610534,0.05949938448912597
8,0.0,0.21043093263594967,0.6192721101263435,0.0,0.015349023446189438,0.0024677817384151355,0.0,0.06243466269267555,0.044727123512515385
9,0.0,0.19438422628264684,0.6022062983217047,0.0,0.012712995506517773,0.00013709898546750753,0.0,0.04704286127360484,0.038024893995349474
10,0.0,0.1833729052682289,0.5915519517254384,0.0,0.011055745873559638,0.00027419797093501506,0.0,0.03979181031606575,0.03487894952810833
11,0.0,0.17731667871029902,0.5823118989251367,0.0,0.009954620278506918,0.0,0.0,0.03822371494027892,0.031049104089727806
12,0.0,0.17418533429682392,0.5837261927211013,0.00035739814152966406,0.009910130355474485,0.0,0.0,0.032440668164327495,0.0254411161263849
13,0.0,0.17174219744674993,0.5884405053743165,0.0,0.009409618721359612,0.0008225939128050452,0.0,0.023921795413599057,0.02256873204759951
14,0.0,0.1694252319832995,0.5883462191212521,0.0,0.006606753570316324,0.0008225939128050452,0.0,0.018906114459841188,0.014772260976610586
15,0.0,0.16786529483959028,0.5865547803130303,0.0,0.005427770609956845,0.0008225939128050452,0.001804402742692169,0.015525256344669587,0.01723430447271235
16,0.0,0.1651927554683826,0.5871204978314162,0.0,0.00507185122569738,0.0004112969564025226,0.003969686033922772,0.011955337084899575,0.015182601559294214
17,0.0,0.1615796657605267,0.5858947765415803,0.0,0.006072874493927126,0.00013709898546750753,0.003608805485384338,0.008218599168130964,0.01176309670359732
18,0.0,0.15639516878290494,0.5797661700924005,0.0,0.006640121012590648,0.00027419797093501506,0.001804402742692169,0.006005471651949554,0.006975789905621666
19,0.0,0.15177270798206072,0.5781633037903073,0.0,0.006328691551363616,0.0005483959418700301,0.0,0.004226072643964501,0.00588154835179866
20,0.0,0.14871018432492572,0.5770318687535357,0.0,0.0062508341860568585,0.0005483959418700301,0.0,0.0035476767721701994,0.0060183285460265355
21,0.0,0.1465423305002122,0.5746747124269281,0.0,0.005160831071762246,0.0012338908692075678,0.0,0.0034920705531706667,0.004787306797975653
22,0.0,0.14414507415436495,0.5678861022062983,0.0,0.004170930284290608,0.0008225939128050452,0.0,0.003325251896172068,0.0038298454383805225
23,0.0,0.14148400490921395,0.5611917782387328,0.0,0.0036036837656270855,0.0006854949273375377,0.0,0.0018461264707844926,0.0039666256326083985
24,0.0,0.1391670394457635,0.5577031868753536,0.0,0.002802865151043289,0.0008225939128050452,0.0,0.0015569741319869214,0.003556285049924771
25,0.0,0.13812325797460515,0.5559117480671318,0.0,0.001968679094185167,0.00013709898546750753,0.0,0.0011454881113903779,0.003556285049924771
26,0.0,0.13732034915063718,0.557231755610032,0.0,0.0017128620367486765,0.0,0.0,0.0007784870659934607,0.002735603884557516
