,INALT,ROMS,ROMSchild
2009-01-31,30.475857,24.597387,26.160555
2009-02-28,39.260136,36.464317,37.682518
2009-03-31,45.86968,38.79329,38.686623
2009-04-30,56.718697,49.820568,50.80502
2009-05-31,56.564713,64.5587,66.60641
2009-06-30,66.62814,68.71635,68.848305
2009-07-31,82.26085,65.161255,90.45727
2009-08-31,93.594124,71.523506,94.59068
2009-09-30,110.41455,92.74253,92.94907
2009-10-31,97.52091,86.30949,89.95733
2009-11-30,59.058628,56.669636,53.13617
2009-12-31,27.086012,42.323364,43.109077
